project,version,mutant_id,y_true,n_preds,flim_ratio,Sus
Time,6,src-main-java-org-joda-time-chrono-GJChronology-116-0,True,5,0.2,0.3380617018914066
Time,6,src-main-java-org-joda-time-chrono-GJChronology-143-12,True,5,0.4,0.0534522483824848
Time,6,src-main-java-org-joda-time-chrono-GJChronology-143-7,True,5,0.2,0.0534522483824848
Time,6,src-main-java-org-joda-time-chrono-GJChronology-183-0,True,5,0.0,0.2309401076758503
Time,6,src-main-java-org-joda-time-chrono-GJChronology-183-10,True,5,0.6,0.2253744679276044
Time,6,src-main-java-org-joda-time-chrono-GJChronology-183-2,True,5,0.8,0.2309401076758503
Time,6,src-main-java-org-joda-time-chrono-GJChronology-200-19,True,5,0.4,0.1318760946791574
Time,6,src-main-java-org-joda-time-chrono-GJChronology-205-14,True,5,0.4,0.1333333333333333
Time,6,src-main-java-org-joda-time-chrono-GJChronology-209-15,True,5,0.6,0.1956984219160326
Time,6,src-main-java-org-joda-time-chrono-GJChronology-210-6,True,5,0.0,0.4
Time,6,src-main-java-org-joda-time-chrono-GJChronology-214-10,True,5,0.0,0.4
Time,6,src-main-java-org-joda-time-chrono-GJChronology-214-17,True,5,0.0,0.4
Time,6,src-main-java-org-joda-time-chrono-GJChronology-214-5,True,5,0.0,0.4
Time,6,src-main-java-org-joda-time-chrono-GJChronology-221-15,True,5,0.2,0.1606438657804998
Time,6,src-main-java-org-joda-time-chrono-GJChronology-224-14,True,5,0.0,0.158113883008419
Time,6,src-main-java-org-joda-time-chrono-GJChronology-226-21,True,5,0.4,0.1414213562373095
Time,6,src-main-java-org-joda-time-chrono-GJChronology-229-17,True,5,0.0,0.0830454798537399
Time,6,src-main-java-org-joda-time-chrono-GJChronology-23-5,True,5,0.6,0.1380131118684708
Time,6,src-main-java-org-joda-time-chrono-GJChronology-232-8,True,5,0.2,0.1936491673103709
Time,6,src-main-java-org-joda-time-chrono-GJChronology-234-19,True,5,0.4,0.179284291400159
Time,6,src-main-java-org-joda-time-chrono-GJChronology-238-23,True,5,0.0,0.1396860591539156
Time,6,src-main-java-org-joda-time-chrono-GJChronology-242-11,True,5,0.0,0.4472135954999579
Time,6,src-main-java-org-joda-time-chrono-GJChronology-242-21,True,5,0.0,0.4472135954999579
Time,6,src-main-java-org-joda-time-chrono-GJChronology-242-27,True,5,0.2,0.4472135954999579
Time,6,src-main-java-org-joda-time-chrono-GJChronology-268-10,True,5,0.0,0.1304656146106885
Time,6,src-main-java-org-joda-time-chrono-GJChronology-268-5,True,5,0.2,0.1304656146106885
Time,6,src-main-java-org-joda-time-chrono-GJChronology-27-36,True,5,0.0,0.4472135954999579
Time,6,src-main-java-org-joda-time-chrono-GJChronology-270-10,True,5,0.6,0.1380131118684708
Time,6,src-main-java-org-joda-time-chrono-GJChronology-270-5,True,5,0.6,0.1380131118684708
Time,6,src-main-java-org-joda-time-chrono-GJChronology-305-0,True,5,0.4,0.0519875244910036
Time,6,src-main-java-org-joda-time-chrono-GJChronology-314-14,True,5,0.2,0.1380131118684708
Time,6,src-main-java-org-joda-time-chrono-GJChronology-335-1,True,5,0.4,0.1019294382875251
Time,6,src-main-java-org-joda-time-chrono-GJChronology-335-6,True,5,0.6,0.1019294382875251
Time,6,src-main-java-org-joda-time-chrono-GJChronology-386-0,True,5,0.6,0.1290994448735805
Time,6,src-main-java-org-joda-time-chrono-GJChronology-392-21,True,5,0.2,0.1860521018838127
Time,6,src-main-java-org-joda-time-chrono-GJChronology-414-2,True,5,0.0,0.4472135954999579
Time,6,src-main-java-org-joda-time-chrono-GJChronology-416-0,True,5,0.0,0.1396860591539156
Time,6,src-main-java-org-joda-time-chrono-GJChronology-429-0,True,5,0.0,0.3212877315609995
Time,6,src-main-java-org-joda-time-chrono-GJChronology-430-11,True,5,0.2,0.6761234037828132
Time,6,src-main-java-org-joda-time-chrono-GJChronology-430-14,True,5,0.0,0.6761234037828132
Time,6,src-main-java-org-joda-time-chrono-GJChronology-430-27,True,5,0.0,0.6761234037828132
Time,6,src-main-java-org-joda-time-chrono-GJChronology-431-0,True,5,0.0,0.6761234037828132
Time,6,src-main-java-org-joda-time-chrono-GJChronology-491-14,True,5,0.4,0.1660909597074799
Time,6,src-main-java-org-joda-time-chrono-GJChronology-491-2,True,5,0.2,0.1660909597074799
Time,6,src-main-java-org-joda-time-chrono-GJChronology-491-8,True,5,0.4,0.3380617018914066
Time,6,src-main-java-org-joda-time-chrono-GJChronology-58-14,True,5,0.2,0.054232614454664
Time,6,src-main-java-org-joda-time-chrono-GJChronology-59-21,True,5,0.2,0.054232614454664
Time,6,src-main-java-org-joda-time-chrono-GJChronology-71-0,True,5,0.0,0.1860521018838127
Time,6,src-main-java-org-joda-time-chrono-GJChronology-93-0,True,5,0.4,0.1940285000290664
Time,6,src-main-java-org-joda-time-chrono-GJChronology-93-17,True,5,0.2,0.1940285000290664
Time,6,src-main-java-org-joda-time-chrono-GJChronology-93-19,True,5,0.8,0.1940285000290664
Time,6,src-main-java-org-joda-time-chrono-GJChronology-95-0,True,5,0.6,0.1549193338482967
Time,6,src-main-java-org-joda-time-chrono-GJChronology-99-1,True,5,0.2,0.1975459193299179
Time,6,src-main-java-org-joda-time-chrono-GJChronology-99-9,True,5,0.8,0.1975459193299179
Time,7,src-main-java-org-joda-time-format-DateTimeFormatter-170-0,False,5,0.0,0.4082482904638631
Time,7,src-main-java-org-joda-time-format-DateTimeFormatter-170-2,False,5,0.0,0.1767766952966369
Time,7,src-main-java-org-joda-time-format-DateTimeFormatter-174-31,True,5,0.2,0.3429971702850176
Time,7,src-main-java-org-joda-time-format-DateTimeFormatter-174-34,True,5,0.4,0.3429971702850176
Time,7,src-main-java-org-joda-time-format-DateTimeFormatter-271-0,True,5,0.2,0.0907218423253028
Time,7,src-main-java-org-joda-time-format-DateTimeFormatter-59-11,True,5,0.2,0.2020305089104421
Time,8,src-main-java-org-joda-time-DateTimeZone-101-11,True,5,0.2,0.7071067811865475
Time,8,src-main-java-org-joda-time-DateTimeZone-101-14,True,5,0.0,0.242535625036333
Time,8,src-main-java-org-joda-time-DateTimeZone-101-21,True,5,0.4,0.2357022603955159
Time,8,src-main-java-org-joda-time-DateTimeZone-102-0,True,5,0.2,0.2182178902359924
Time,8,src-main-java-org-joda-time-DateTimeZone-102-14,True,5,0.0,0.2182178902359924
Time,8,src-main-java-org-joda-time-DateTimeZone-102-2,True,5,0.0,0.2182178902359924
Time,8,src-main-java-org-joda-time-DateTimeZone-107-41,True,5,0.4,0.196116135138184
Time,8,src-main-java-org-joda-time-DateTimeZone-110-5,True,5,0.2,0.1825741858350554
Time,8,src-main-java-org-joda-time-DateTimeZone-143-0,True,5,0.0,0.1690308509457033
Time,8,src-main-java-org-joda-time-DateTimeZone-143-6,True,5,0.2,0.1690308509457033
Time,8,src-main-java-org-joda-time-DateTimeZone-146-1,True,5,0.0,0.196116135138184
Time,8,src-main-java-org-joda-time-DateTimeZone-147-9,True,5,0.2,0.1690308509457033
Time,8,src-main-java-org-joda-time-DateTimeZone-149-0,True,5,0.0,0.1924500897298753
Time,8,src-main-java-org-joda-time-DateTimeZone-267-3,True,5,0.2,0.2886751345948129
Time,8,src-main-java-org-joda-time-DateTimeZone-296-11,True,5,0.6,0.3015113445777636
Time,8,src-main-java-org-joda-time-DateTimeZone-298-1,True,5,0.0,0.3015113445777636
Time,8,src-main-java-org-joda-time-DateTimeZone-298-6,True,5,0.0,0.3015113445777636
Time,8,src-main-java-org-joda-time-DateTimeZone-81-0,True,5,0.2,0.7071067811865475
Time,8,src-main-java-org-joda-time-DateTimeZone-81-3,True,5,0.2,0.7071067811865475
Time,8,src-main-java-org-joda-time-DateTimeZone-83-2,True,5,0.2,0.3535533905932737
Time,8,src-main-java-org-joda-time-DateTimeZone-84-7,True,5,0.4,0.3333333333333333
Time,8,src-main-java-org-joda-time-DateTimeZone-89-15,True,5,0.0,0.7071067811865475
Time,8,src-main-java-org-joda-time-DateTimeZone-90-0,True,5,0.2,0.7071067811865475
Time,8,src-main-java-org-joda-time-DateTimeZone-91-11,True,5,0.0,0.223606797749979
Time,8,src-main-java-org-joda-time-DateTimeZone-91-14,True,5,0.2,0.223606797749979
Time,8,src-main-java-org-joda-time-DateTimeZone-93-11,False,5,0.8,0.223606797749979
Time,8,src-main-java-org-joda-time-DateTimeZone-93-14,False,5,0.4,0.2294157338705617
Time,8,src-main-java-org-joda-time-DateTimeZone-93-15,False,5,0.4,1.0
Time,8,src-main-java-org-joda-time-DateTimeZone-97-0,True,5,0.4,0.223606797749979
Time,8,src-main-java-org-joda-time-DateTimeZone-97-11,True,5,0.0,0.223606797749979
Time,8,src-main-java-org-joda-time-DateTimeZone-97-2,True,5,0.0,0.2182178902359924
Time,8,src-main-java-org-joda-time-DateTimeZone-98-0,True,5,0.6,1.0
Time,8,src-main-java-org-joda-time-DateTimeZone-98-11,True,5,1.0,0.7071067811865475
Time,8,src-main-java-org-joda-time-DateTimeZone-98-2,True,5,1.0,0.7071067811865475
Time,9,src-main-java-org-joda-time-DateTimeZone-102-7,True,5,0.2,0.2182178902359924
Time,9,src-main-java-org-joda-time-DateTimeZone-104-9,False,5,0.2,0.223606797749979
Time,9,src-main-java-org-joda-time-DateTimeZone-105-12,True,5,0.0,0.1856953381770519
Time,9,src-main-java-org-joda-time-DateTimeZone-105-5,True,5,0.2,0.1825741858350554
Time,9,src-main-java-org-joda-time-DateTimeZone-138-0,True,5,0.2,0.1690308509457033
Time,9,src-main-java-org-joda-time-DateTimeZone-138-6,True,5,0.2,0.1690308509457033
Time,9,src-main-java-org-joda-time-DateTimeZone-141-1,True,5,0.2,0.196116135138184
Time,9,src-main-java-org-joda-time-DateTimeZone-142-9,True,5,0.2,0.1690308509457033
Time,9,src-main-java-org-joda-time-DateTimeZone-144-0,True,5,0.4,0.1924500897298753
Time,9,src-main-java-org-joda-time-DateTimeZone-262-3,True,5,0.6,0.2886751345948129
Time,9,src-main-java-org-joda-time-DateTimeZone-291-11,True,5,0.0,0.3015113445777636
Time,9,src-main-java-org-joda-time-DateTimeZone-293-1,True,5,0.2,0.3015113445777636
Time,9,src-main-java-org-joda-time-DateTimeZone-293-6,True,5,0.2,0.3015113445777636
Time,9,src-main-java-org-joda-time-DateTimeZone-79-0,True,5,0.0,0.5
Time,9,src-main-java-org-joda-time-DateTimeZone-79-2,True,5,0.0,0.5
Time,9,src-main-java-org-joda-time-DateTimeZone-82-2,True,5,0.0,0.3535533905932737
Time,9,src-main-java-org-joda-time-DateTimeZone-83-7,True,5,0.6,0.3333333333333333
Time,9,src-main-java-org-joda-time-DateTimeZone-88-0,True,5,0.0,0.2182178902359924
Time,9,src-main-java-org-joda-time-DateTimeZone-89-0,True,5,0.0,0.7071067811865475
Time,9,src-main-java-org-joda-time-DateTimeZone-90-11,False,5,0.6,0.2294157338705617
Time,9,src-main-java-org-joda-time-DateTimeZone-90-14,False,5,0.2,0.2294157338705617
Time,9,src-main-java-org-joda-time-DateTimeZone-90-27,False,5,0.0,0.7071067811865475
Time,9,src-main-java-org-joda-time-DateTimeZone-94-11,False,5,0.0,0.223606797749979
Time,9,src-main-java-org-joda-time-DateTimeZone-94-12,False,5,0.0,0.223606797749979
Time,9,src-main-java-org-joda-time-DateTimeZone-94-13,False,5,0.0,0.223606797749979
Time,9,src-main-java-org-joda-time-DateTimeZone-95-0,True,5,0.0,1.0
Time,9,src-main-java-org-joda-time-DateTimeZone-95-2,True,5,0.0,1.0
Time,9,src-main-java-org-joda-time-DateTimeZone-96-0,False,5,0.0,1.0
Time,9,src-main-java-org-joda-time-DateTimeZone-96-15,False,5,0.2,0.4472135954999579
Time,9,src-main-java-org-joda-time-DateTimeZone-96-27,False,5,0.0,0.4472135954999579
Time,9,src-main-java-org-joda-time-DateTimeZone-98-0,False,5,0.0,0.2357022603955159
Time,9,src-main-java-org-joda-time-DateTimeZone-98-15,False,5,0.4,0.2357022603955159
Time,9,src-main-java-org-joda-time-DateTimeZone-98-21,False,5,0.0,0.7071067811865475
Time,9,src-main-java-org-joda-time-DateTimeZone-99-0,True,5,0.0,0.2182178902359924
Time,9,src-main-java-org-joda-time-DateTimeZone-99-14,True,5,0.4,0.2182178902359924
Time,9,src-main-java-org-joda-time-DateTimeZone-99-2,True,5,0.0,0.2182178902359924
Time,10,src-main-java-org-joda-time-base-BaseSingleFieldPeriod-28-0,True,5,0.0,0.4082482904638631
Time,10,src-main-java-org-joda-time-base-BaseSingleFieldPeriod-31-0,True,5,0.0,0.4082482904638631
Time,10,src-main-java-org-joda-time-base-BaseSingleFieldPeriod-31-23,True,5,0.0,0.4082482904638631
Time,10,src-main-java-org-joda-time-base-BaseSingleFieldPeriod-33-11,True,5,0.0,0.4082482904638631
Time,10,src-main-java-org-joda-time-base-BaseSingleFieldPeriod-36-12,False,5,0.0,0.4082482904638631
Time,10,src-main-java-org-joda-time-base-BaseSingleFieldPeriod-36-27,False,5,0.0,0.25
Time,10,src-main-java-org-joda-time-base-BaseSingleFieldPeriod-37-0,True,5,0.0,0.4082482904638631
Time,10,src-main-java-org-joda-time-base-BaseSingleFieldPeriod-37-2,True,5,0.0,0.4082482904638631
Time,10,src-main-java-org-joda-time-base-BaseSingleFieldPeriod-37-7,True,5,0.0,0.4082482904638631
Time,10,src-main-java-org-joda-time-base-BaseSingleFieldPeriod-57-1,True,5,0.4,0.0531494003452733
Time,10,src-main-java-org-joda-time-base-BaseSingleFieldPeriod-57-3,True,5,0.2,0.1031421246258793
Time,10,src-main-java-org-joda-time-base-BaseSingleFieldPeriod-57-8,True,5,1.0,0.1031421246258793
Time,10,src-main-java-org-joda-time-base-BaseSingleFieldPeriod-63-2,True,5,0.2,0.2948839123097943
Time,10,src-main-java-org-joda-time-base-BaseSingleFieldPeriod-65-2,True,5,0.2,0.3015113445777636
Time,10,src-main-java-org-joda-time-base-BaseSingleFieldPeriod-65-8,True,5,0.0,0.3015113445777636
Time,12,src-main-java-org-joda-time-LocalDate-59-1,True,5,0.6,0.3535533905932737
Time,12,src-main-java-org-joda-time-LocalDate-67-5,True,5,0.0,0.2357022603955159
Time,12,src-main-java-org-joda-time-LocalDateTime-132-7,True,5,0.2,0.3333333333333333
Time,12,src-main-java-org-joda-time-LocalDateTime-154-0,True,5,0.6,0.1031421246258793
Time,12,src-main-java-org-joda-time-LocalDateTime-154-5,True,5,0.6,0.1031421246258793
Time,12,src-main-java-org-joda-time-LocalDateTime-159-3,True,5,0.0,0.196116135138184
Time,12,src-main-java-org-joda-time-LocalDateTime-47-2,True,5,0.2,0.3535533905932737
Time,12,src-main-java-org-joda-time-LocalDateTime-47-6,True,5,0.6,0.4082482904638631
Time,12,src-main-java-org-joda-time-LocalDateTime-51-36,False,5,0.0,0.4082482904638631
Time,12,src-main-java-org-joda-time-LocalDateTime-55-2,True,5,0.0,0.223606797749979
Time,12,src-main-java-org-joda-time-LocalDateTime-55-5,True,5,0.2,0.2357022603955159
Time,12,src-main-java-org-joda-time-LocalDateTime-58-73,True,5,0.0,0.3162277660168379
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-126-14,True,5,0.8,0.128036879932896
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-126-9,True,5,0.4,0.128036879932896
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-132-14,True,5,0.0,0.1643989873053573
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-132-9,True,5,0.0,0.1643989873053573
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-139-3,True,5,0.6,0.0553848775621711
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-141-12,True,5,0.8,0.1386750490563073
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-141-7,True,5,1.0,0.1386750490563073
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-150-11,True,5,0.2,0.1643989873053573
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-150-6,True,5,0.4,0.1643989873053573
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-151-2,True,5,0.8,0.0604122093330177
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-161-11,True,5,0.2,0.1543033499620919
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-162-11,True,5,1.0,0.0557278212575352
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-162-7,True,5,0.8,0.0527046276694729
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-166-1,True,5,0.4,0.0606339062590832
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-176-0,True,5,0.4,0.0559892510955854
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-176-2,True,5,0.6,0.0559892510955854
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-177-40,True,5,0.4,0.056165595630173
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-177-41,True,5,0.8,0.056165595630173
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-178-41,True,5,0.6,0.056165595630173
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-178-42,True,5,0.8,0.056165595630173
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-182-27,True,5,0.6,0.056165595630173
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-183-0,True,5,0.4,0.056165595630173
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-183-11,True,5,0.6,0.056165595630173
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-183-2,True,5,0.8,0.056165595630173
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-184-1,True,5,0.8,0.056165595630173
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-184-16,True,5,0.8,0.056165595630173
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-186-3,True,5,0.6,0.056165595630173
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-187-7,True,5,0.8,0.0985329278164293
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-188-0,True,5,0.6,0.056165595630173
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-188-15,True,5,0.6,0.1025978352085154
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-188-36,True,5,0.2,0.1443375672974065
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-189-0,True,5,0.6,0.056165595630173
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-189-14,True,5,1.0,0.056165595630173
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-191-2,True,5,0.6,0.056165595630173
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-195-10,True,5,0.8,0.0607456739230787
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-195-5,True,5,0.6,0.0607456739230787
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-203-15,True,5,0.6,0.0604122093330177
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-205-0,True,5,1.0,0.0971285862357264
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-206-3,True,5,0.4,0.0559892510955854
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-206-8,True,5,0.0,0.0559892510955854
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-207-0,True,5,0.2,0.0975900072948533
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-215-21,True,5,0.6,0.0559892510955854
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-227-14,True,5,0.8,0.0559892510955854
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-228-0,True,5,0.6,0.0559892510955854
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-228-11,True,5,0.4,0.0949157995752499
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-228-12,True,5,0.4,0.0949157995752499
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-229-0,True,5,0.4,0.0971285862357264
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-230-2,True,5,0.6,0.0559892510955854
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-232-0,True,5,0.4,0.0543928293220421
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-232-1,True,5,0.6,0.0543928293220421
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-236-0,True,5,0.8,0.0526315789473684
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-236-17,True,5,0.8,0.0528516422581689
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-237-0,True,5,0.8,0.0527779813969259
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-238-15,True,5,0.4,0.1042572070285374
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-245-0,True,5,0.2,0.0525588331227636
